id,name,code,implementation,active,prefix,number_next,number_increment,padding,company_id/id
ir_sequence_main_warehouse_raw_material_for_motors_m_758,Main warehouse - Raw material for motors - (MW-JE) Sequence production,,standard,1,MW-JE/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_raw_material_for_motors_m_1014,Main warehouse - Raw material for motors - (MW-JE) Sequence repair,,standard,1,MW-JE/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_raw_material_for_motors_m_755,Main warehouse - Raw material for motors - (MW-JE) Sequence return,,standard,1,MW-JE/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_raw_material_for_motors_m_757,Main warehouse - Raw material for motors - (MW-JE) Sequence stock after manufacturing,,standard,1,MW-JE/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_raw_material_for_motors_m_759,Main warehouse - Raw material for motors - (MW-JE) Sequence subcontracting,,standard,1,MW-JE/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_raw_material_for_motors_m_448,Main warehouse - Raw material for motors - MW-JE Picking POS,,standard,1,MW-JE/POS/,1,1,5,base.main_company
ir_sequence_main_warehouse_raw_material_for_motors_m_526,Main warehouse - Raw material for motors - MW-JE Sequence Resupply Subcontractor,,standard,1,MW-JE/RES/,1,1,5,base.main_company
ir_sequence_main_warehouse_raw_material_for_motors_m_439,Main warehouse - Raw material for motors - MW-JE Sequence in,,standard,1,MW-JE/IN/,1,1,5,base.main_company
ir_sequence_main_warehouse_raw_material_for_motors_m_443,Main warehouse - Raw material for motors - MW-JE Sequence internal,,standard,1,MW-JE/INT/,1,1,5,base.main_company
ir_sequence_main_warehouse_raw_material_for_motors_m_440,Main warehouse - Raw material for motors - MW-JE Sequence out,,standard,1,MW-JE/OUT/,1,1,5,base.main_company
ir_sequence_main_warehouse_raw_material_for_motors_m_442,Main warehouse - Raw material for motors - MW-JE Sequence packing,,standard,1,MW-JE/PACK/,1,1,5,base.main_company
ir_sequence_main_warehouse_raw_material_for_motors_m_441,Main warehouse - Raw material for motors - MW-JE Sequence picking,,standard,1,MW-JE/PICK/,1,1,5,base.main_company
ir_sequence_main_warehouse_raw_material_for_motors_m_445,Main warehouse - Raw material for motors - MW-JE Sequence picking before manufacturing,,standard,1,MW-JE/PC/,1,1,5,base.main_company
ir_sequence_main_warehouse_raw_material_for_motors_m_447,Main warehouse - Raw material for motors - MW-JE Sequence production,,standard,1,MW-JE/MO/,1,1,5,base.main_company
ir_sequence_main_warehouse_raw_material_for_motors_m_999,Main warehouse - Raw material for motors - MW-JE Sequence repair,,standard,1,MW-JE/RO/,1,1,5,base.main_company
ir_sequence_main_warehouse_raw_material_for_motors_m_444,Main warehouse - Raw material for motors - MW-JE Sequence return,,standard,1,MW-JE/RET/,1,1,5,base.main_company
ir_sequence_main_warehouse_raw_material_for_motors_m_446,Main warehouse - Raw material for motors - MW-JE Sequence stock after manufacturing,,standard,1,MW-JE/SFP/,1,1,5,base.main_company
ir_sequence_main_warehouse_raw_material_for_motors_m_525,Main warehouse - Raw material for motors - MW-JE Sequence subcontracting,,standard,1,MW-JE/SBC/,1,1,5,base.main_company
ir_sequence_main_warehouse_primovers_mw_cm_sequence_,Main warehouse(Primovers) - (MW-CM) Sequence in,,standard,1,MW-CM/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_primovers_mw_cm_sequence__730,Main warehouse(Primovers) - (MW-CM) Sequence internal,,standard,1,MW-CM/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_primovers_mw_cm_sequence__727,Main warehouse(Primovers) - (MW-CM) Sequence out,,standard,1,MW-CM/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_primovers_mw_cm_sequence__729,Main warehouse(Primovers) - (MW-CM) Sequence packing,,standard,1,MW-CM/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_primovers_mw_cm_sequence__728,Main warehouse(Primovers) - (MW-CM) Sequence picking,,standard,1,MW-CM/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_primovers_mw_cm_sequence__1012,Main warehouse(Primovers) - (MW-CM) Sequence repair,,standard,1,MW-CM/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_primovers_mw_cm_picking_p,Main warehouse(Primovers) - MW-CM Picking POS,,standard,1,MW-CM/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_primovers_mw_cm_sequence__736,Main warehouse(Primovers) - MW-CM Sequence Resupply Subcontractor,,standard,1,MW-CM/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_primovers_mw_cm_sequence__732,Main warehouse(Primovers) - MW-CM Sequence picking before manufacturing,,standard,1,MW-CM/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_primovers_mw_cm_sequence__734,Main warehouse(Primovers) - MW-CM Sequence production,,standard,1,MW-CM/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_primovers_mw_cm_sequence__731,Main warehouse(Primovers) - MW-CM Sequence return,,standard,1,MW-CM/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_primovers_mw_cm_sequence__733,Main warehouse(Primovers) - MW-CM Sequence stock after manufacturing,,standard,1,MW-CM/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_main_warehouse_primovers_mw_cm_sequence__735,Main warehouse(Primovers) - MW-CM Sequence subcontracting,,standard,1,MW-CM/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_miscellanious_journal_check_number_seque,Miscellanious Journal : Check Number Sequence,,no_gap,1,,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_npo_sequence_no,NPO Sequence No,purchase.order.seq,standard,1,NPO/%(year)s/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_npo_sequence_no_224,NPO Sequence No,purchase.order.seq,standard,1,NPO/%(year)s/,1,1,5,base.main_company
ir_sequence_o_b_check_number_sequence,O/B : Check Number Sequence,,no_gap,1,,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_o_b_check_number_sequence_628,O/B : Check Number Sequence,,no_gap,1,,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_ot_sequence_no,OT Sequence No,ot.update.seq,standard,1,OT/%(year)s/,1,1,5,base.main_company
ir_sequence_ot_sequence_no_893,OT Sequence No,ot.update.seq,standard,1,OT/%(year)s/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_oils_lubricants_warehouse_ow_ek_picking_,Oils & lubricants warehouse - (OW-EK) Picking POS,,standard,1,OW-EK/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence,Oils & lubricants warehouse - (OW-EK) Sequence Resupply Subcontractor,,standard,1,OW-EK/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_690,Oils & lubricants warehouse - (OW-EK) Sequence in,,standard,1,OW-EK/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_694,Oils & lubricants warehouse - (OW-EK) Sequence internal,,standard,1,OW-EK/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_691,Oils & lubricants warehouse - (OW-EK) Sequence out,,standard,1,OW-EK/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_693,Oils & lubricants warehouse - (OW-EK) Sequence packing,,standard,1,OW-EK/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_692,Oils & lubricants warehouse - (OW-EK) Sequence picking,,standard,1,OW-EK/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_696,Oils & lubricants warehouse - (OW-EK) Sequence picking before manufacturing,,standard,1,OW-EK/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_698,Oils & lubricants warehouse - (OW-EK) Sequence production,,standard,1,OW-EK/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_1009,Oils & lubricants warehouse - (OW-EK) Sequence repair,,standard,1,OW-EK/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_695,Oils & lubricants warehouse - (OW-EK) Sequence return,,standard,1,OW-EK/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_697,Oils & lubricants warehouse - (OW-EK) Sequence stock after manufacturing,,standard,1,OW-EK/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_699,Oils & lubricants warehouse - (OW-EK) Sequence subcontracting,,standard,1,OW-EK/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_361,Oils & lubricants warehouse - OW-EK Sequence Resupply Subcontractor,,standard,1,OW-EK/RES/,1,1,5,base.main_company
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_510,Oils & lubricants warehouse - OW-EK Sequence Resupply Subcontractor,,standard,1,OW-EK/RES/,1,1,5,base.main_company
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_908,Oils & lubricants warehouse - OW-EK Sequence in,,standard,1,OW-EK/IN/,1,1,5,base.main_company
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_915,Oils & lubricants warehouse - OW-EK Sequence internal,,standard,1,OW-EK/INT/,1,1,5,base.main_company
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_930,Oils & lubricants warehouse - OW-EK Sequence out,,standard,1,OW-EK/OUT/,1,1,5,base.main_company
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_914,Oils & lubricants warehouse - OW-EK Sequence production,,standard,1,OW-EK/MO/,1,1,5,base.main_company
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_983,Oils & lubricants warehouse - OW-EK Sequence repair,,standard,1,OW-EK/RO/,1,1,5,base.main_company
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_359,Oils & lubricants warehouse - OW-EK Sequence return,,standard,1,OW-EK/RET/,1,1,5,base.main_company
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_509,Oils & lubricants warehouse - OW-EK Sequence subcontracting,,standard,1,OW-EK/SBC/,1,1,5,base.main_company
ir_sequence_oils_lubricants_warehouse_ow_ek_sequence_360,Oils & lubricants warehouse - OW-EK Sequence subcontracting,,standard,1,OW-EK/SBC/,1,1,5,base.main_company
ir_sequence_oils_lubricants_warehouse_ow_ek_picking__927,Oils & lubricants warehouse - OW-EK picking POS,,standard,1,OW-EK/POS/,1,1,5,base.main_company
ir_sequence_opening_bal_check_number_sequence,Opening Bal : Check Number Sequence,,no_gap,1,,1,1,5,base.main_company
ir_sequence_p_pw_ma_sequence_in,P - ( PW-MA ) Sequence in,,standard,1,PW-MA/IN/,1,1,5,base.main_company
ir_sequence_p_pw_ma_sequence_internal,P - ( PW-MA ) Sequence internal,,standard,1,PW-MA/INT/,1,1,5,base.main_company
ir_sequence_p_pw_ma_sequence_out,P - ( PW-MA ) Sequence out,,standard,1,PW-MA/OUT/,1,1,5,base.main_company
ir_sequence_p_pw_ma_sequence_packing,P - ( PW-MA ) Sequence packing,,standard,1,PW-MA/PACK/,1,1,5,base.main_company
ir_sequence_p_pw_ma_sequence_picking,P - ( PW-MA ) Sequence picking,,standard,1,PW-MA/PICK/,1,1,5,base.main_company
ir_sequence_pr_non_invt_sequence_no,PR Non Invt. Sequence No,purchase.request.non.invt.seq,standard,1,PRN/%(year)s/,1,1,5,base.main_company
ir_sequence_pr_non_invt_sequence_no_885,PR Non Invt. Sequence No,purchase.request.non.invt.seq,standard,1,PRN/%(year)s/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_pr_sequence_no,PR Sequence No,purchase.request.seq,standard,1,PR/%(year)s/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_pr_sequence_no_221,PR Sequence No,purchase.request.seq,standard,1,PR/%(year)s/,1,1,5,base.main_company
ir_sequence_pso_sequence_no,PSO Sequence No,project.sale.order.seq,standard,1,PSO,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_pso_sequence_no_558,PSO Sequence No,project.sale.order.seq,standard,1,PSO,1,1,5,base.main_company
ir_sequence_payment_gateway_check_number_sequence,Payment Gateway: Check Number Sequence,,no_gap,1,,1,1,5,base.main_company
ir_sequence_payment_for_import_purchases_boc_check_n,Payment for Import Purchases - BOC: Check Number Sequence,,no_gap,1,,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_payment_for_import_purchases_commercial_,Payment for Import Purchases - Commercial: Check Number Sequence,,no_gap,1,,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_payment_for_import_purchases_check_numbe,Payment for Import Purchases : Check Number Sequence,,no_gap,1,,1,1,5,base.main_company
ir_sequence_petty_cash_ekala_sales_centre_check_numb,Petty Cash - Ekala Sales Centre : Check Number Sequence,,standard,1,,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_plastic_division_pl_ek_picking_pos,Plastic Division - PL-EK Picking POS,,standard,1,PL-EK/POS/,1,1,5,base.main_company
ir_sequence_plastic_division_pl_ek_sequence_resupply,Plastic Division - PL-EK Sequence Resupply Subcontractor,,standard,1,PL-EK/RES/,1,1,5,base.main_company
ir_sequence_plastic_division_pl_ek_sequence_resupply_388,Plastic Division - PL-EK Sequence Resupply Subcontractor,,standard,1,PL-EK/RES/,1,1,5,base.main_company
ir_sequence_plastic_division_pl_ek_sequence_in,Plastic Division - PL-EK Sequence in,,standard,1,PL-EK/IN/,1,1,5,base.main_company
ir_sequence_plastic_division_pl_ek_sequence_internal,Plastic Division - PL-EK Sequence internal,,standard,1,PL-EK/INT/,1,1,5,base.main_company
ir_sequence_plastic_division_pl_ek_sequence_out,Plastic Division - PL-EK Sequence out,,standard,1,PL-EK/OUT/,1,1,5,base.main_company
ir_sequence_plastic_division_pl_ek_sequence_packing,Plastic Division - PL-EK Sequence packing,,standard,1,PL-EK/PACK/,1,1,5,base.main_company
ir_sequence_plastic_division_pl_ek_sequence_picking,Plastic Division - PL-EK Sequence picking,,standard,1,PL-EK/PICK/,1,1,5,base.main_company
ir_sequence_plastic_division_pl_ek_sequence_picking_,Plastic Division - PL-EK Sequence picking before manufacturing,,standard,1,PL-EK/PC/,1,1,5,base.main_company
ir_sequence_plastic_division_pl_ek_sequence_producti,Plastic Division - PL-EK Sequence production,,standard,1,PL-EK/MO/,1,1,5,base.main_company
ir_sequence_plastic_division_pl_ek_sequence_return,Plastic Division - PL-EK Sequence return,,standard,1,PL-EK/RET/,1,1,5,base.main_company
ir_sequence_plastic_division_pl_ek_sequence_stock_af,Plastic Division - PL-EK Sequence stock after manufacturing,,standard,1,PL-EK/SFP/,1,1,5,base.main_company
ir_sequence_plastic_division_pl_ek_sequence_subcontr,Plastic Division - PL-EK Sequence subcontracting,,standard,1,PL-EK/SBC/,1,1,5,base.main_company
ir_sequence_plastic_division_pl_ek_sequence_subcontr_535,Plastic Division - PL-EK Sequence subcontracting,,standard,1,PL-EK/SBC/,1,1,5,base.main_company
ir_sequence_plastic_warehouse_pl_ek_picking_pos,Plastic Warehouse - ( PL-EK ) Picking POS,,standard,1,PL-EK/POS/,1,1,5,base.main_company
ir_sequence_plastic_warehouse_pl_ek_sequence_resuppl,Plastic Warehouse - ( PL-EK ) Sequence Resupply Subcontractor,,standard,1,PL-EK/RES/,1,1,5,base.main_company
ir_sequence_plastic_warehouse_pl_ek_sequence_in,Plastic Warehouse - ( PL-EK ) Sequence in,,standard,1,PL-EK/IN/,1,1,5,base.main_company
ir_sequence_plastic_warehouse_pl_ek_sequence_interna,Plastic Warehouse - ( PL-EK ) Sequence internal,,standard,1,PL-EK/INT/,1,1,5,base.main_company
ir_sequence_plastic_warehouse_pl_ek_sequence_out,Plastic Warehouse - ( PL-EK ) Sequence out,,standard,1,PL-EK/OUT/,1,1,5,base.main_company
ir_sequence_plastic_warehouse_pl_ek_sequence_packing,Plastic Warehouse - ( PL-EK ) Sequence packing,,standard,1,PL-EK/PACK/,1,1,5,base.main_company
ir_sequence_plastic_warehouse_pl_ek_sequence_picking,Plastic Warehouse - ( PL-EK ) Sequence picking,,standard,1,PL-EK/PICK/,1,1,5,base.main_company
ir_sequence_plastic_warehouse_pl_ek_sequence_picking_967,Plastic Warehouse - ( PL-EK ) Sequence picking before manufacturing,,standard,1,PL-EK/PC/,1,1,5,base.main_company
ir_sequence_plastic_warehouse_pl_ek_sequence_product,Plastic Warehouse - ( PL-EK ) Sequence production,,standard,1,PL-EK/MO/,1,1,5,base.main_company
ir_sequence_plastic_warehouse_pl_ek_sequence_repair,Plastic Warehouse - ( PL-EK ) Sequence repair,,standard,1,PL-EK/RO/,1,1,5,base.main_company
ir_sequence_plastic_warehouse_pl_ek_sequence_return,Plastic Warehouse - ( PL-EK ) Sequence return,,standard,1,PL-EK/RET/,1,1,5,base.main_company
ir_sequence_plastic_warehouse_pl_ek_sequence_stock_a,Plastic Warehouse - ( PL-EK ) Sequence stock after manufacturing,,standard,1,PL-EK/SFP/,1,1,5,base.main_company
ir_sequence_plastic_warehouse_pl_ek_sequence_subcont,Plastic Warehouse - ( PL-EK ) Sequence subcontracting,,standard,1,PL-EK/SBC/,1,1,5,base.main_company
ir_sequence_post_dated_cheque_check_number_sequence,Post Dated Cheque : Check Number Sequence,,no_gap,1,,1,1,5,base.main_company
ir_sequence_post_dated_cheque_check_number_sequence_1326,Post Dated Cheque: Check Number Sequence,,no_gap,1,,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_picking_pos,Production Warehouse - (PW-JM) Picking POS,,standard,1,PW-JM/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_sequence_resu,Production Warehouse - (PW-JM) Sequence Resupply Subcontractor,,standard,1,PW-JM/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_sequence_in,Production Warehouse - (PW-JM) Sequence in,,standard,1,PW-JM/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_sequence_inte,Production Warehouse - (PW-JM) Sequence internal,,standard,1,PW-JM/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_sequence_out,Production Warehouse - (PW-JM) Sequence out,,standard,1,PW-JM/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_sequence_pack,Production Warehouse - (PW-JM) Sequence packing,,standard,1,PW-JM/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_sequence_phan,Production Warehouse - (PW-JM) Sequence phantom,,standard,1,PW-JM/PHAN/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_sequence_pick,Production Warehouse - (PW-JM) Sequence picking,,standard,1,PW-JM/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_sequence_pick_596,Production Warehouse - (PW-JM) Sequence picking before manufacturing,,standard,1,PW-JM/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_sequence_prod,Production Warehouse - (PW-JM) Sequence production,,standard,1,PW-JM/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_sequence_repa,Production Warehouse - (PW-JM) Sequence repair,,standard,1,PW-JM/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_sequence_retu,Production Warehouse - (PW-JM) Sequence return,,standard,1,PW-JM/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_sequence_stoc,Production Warehouse - (PW-JM) Sequence stock after manufacturing,,standard,1,PW-JM/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_pw_jm_sequence_subc,Production Warehouse - (PW-JM) Sequence subcontracting,,standard,1,PW-JM/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jinasena_agricultural_machinery_pvt_ltd
ir_sequence_production_warehouse_jem_department_pw_m,Production warehouse  JEM Department - (PW-MA) Sequence in,,standard,1,PW-MA/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_pw_m_706,Production warehouse  JEM Department - (PW-MA) Sequence internal,,standard,1,PW-MA/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_pw_m_703,Production warehouse  JEM Department - (PW-MA) Sequence out,,standard,1,PW-MA/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_pw_m_705,Production warehouse  JEM Department - (PW-MA) Sequence packing,,standard,1,PW-MA/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_pw_m_704,Production warehouse  JEM Department - (PW-MA) Sequence picking,,standard,1,PW-MA/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_pw_m_1010,Production warehouse  JEM Department - (PW-MA) Sequence repair,,standard,1,PW-MA/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_ekal,Production warehouse  JEM Department - Ekala Picking POS,,standard,1,PW-MA/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_ekal_712,Production warehouse  JEM Department - Ekala Sequence Resupply Subcontractor,,standard,1,PW-MA/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_ekal_708,Production warehouse  JEM Department - Ekala Sequence picking before manufacturing,,standard,1,PW-MA/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_ekal_710,Production warehouse  JEM Department - Ekala Sequence production,,standard,1,PW-MA/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_ekal_707,Production warehouse  JEM Department - Ekala Sequence return,,standard,1,PW-MA/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_ekal_709,Production warehouse  JEM Department - Ekala Sequence stock after manufacturing,,standard,1,PW-MA/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_jem_department_ekal_711,Production warehouse  JEM Department - Ekala Sequence subcontracting,,standard,1,PW-MA/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_pw_je_sequence_prod,Production warehouse - (PW-JE) Sequence production,,standard,1,PW-JE/MO/,1,1,5,base.main_company
ir_sequence_production_warehouse_casting_mw_jc_picki,Production warehouse - Casting ( MW-JC) Picking POS,,standard,1,MW-JC/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_casting_mw_jc_seque,Production warehouse - Casting ( MW-JC) Sequence Resupply Subcontractor,,standard,1,MW-JC/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_casting_mw_jc_seque_660,Production warehouse - Casting ( MW-JC) Sequence picking before manufacturing,,standard,1,MW-JC/PC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_casting_mw_jc_seque_662,Production warehouse - Casting ( MW-JC) Sequence production,,standard,1,MW-JC/MO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_casting_mw_jc_seque_659,Production warehouse - Casting ( MW-JC) Sequence return,,standard,1,MW-JC/RET/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_casting_mw_jc_seque_661,Production warehouse - Casting ( MW-JC) Sequence stock after manufacturing,,standard,1,MW-JC/SFP/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_casting_mw_jc_seque_663,Production warehouse - Casting ( MW-JC) Sequence subcontracting,,standard,1,MW-JC/SBC/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_casting_mw_jc_seque_654,Production warehouse - Casting (MW-JC) Sequence in,,standard,1,MW-JC/IN/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_casting_mw_jc_seque_658,Production warehouse - Casting (MW-JC) Sequence internal,,standard,1,MW-JC/INT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_casting_mw_jc_seque_655,Production warehouse - Casting (MW-JC) Sequence out,,standard,1,MW-JC/OUT/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_casting_mw_jc_seque_657,Production warehouse - Casting (MW-JC) Sequence packing,,standard,1,MW-JC/PACK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_casting_mw_jc_seque_656,Production warehouse - Casting (MW-JC) Sequence picking,,standard,1,MW-JC/PICK/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_casting_mw_jc_seque_1006,Production warehouse - Casting (MW-JC) Sequence repair,,standard,1,MW-JC/RO/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_assem,Production warehouse - Motor winding & assembly - (PW-JE) Picking POS,,standard,1,PW-JE/POS/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
ir_sequence_production_warehouse_motor_winding_assem_724,Production warehouse - Motor winding & assembly - (PW-JE) Sequence Resupply Subcontractor,,standard,1,PW-JE/RES/,1,1,5,Jinasena_MasterData_Common.res_company_jltd
